Task Category,Content,Executed Actions,Info,Success Rate,Task Path
cdl_dataset/dataset/Put_groceries_in_Fridge/g4.txt,"Cut the chicken into pieces, then put back to the fridge.","['walk_executor(fridge_140)', 'switchoff_executor(fridge_140)', 'open_executor(fridge_140)', 'grab_e
xecutor(food_chicken_2050)', 'walk_executor(cutting_board_2080)', 'put_executor(food_chicken_2050, c
utting_board_2080)', 'walk_executor(kitchen_counter_129)', 'walk_executor(knifeblock_52)', 'walk_exe
cutor(doorjamb_285)', 'walk_executor(kitchen_counter_132)', 'walk_executor(cupboard_130)', 'walk_exe
cutor(cupboard_131)', 'open_executor(cupboard_131)', 'walk_executor(dishwasher_143)', 'open_executor
(dishwasher_143)', 'grab_executor(knife_2036)', 'walk_executor(food_chicken_2050)', 'cut_executor(fo
od_chicken_2050)', 'grab_executor(food_chicken_2050)', 'walk_executor(fridge_140)', 'putin_executor(
food_chicken_2050, fridge_140)', 'close_executor(fridge_140)']","Time consume: 112 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 0
goal generate times: 1
goal correct times: 0
action_num: 22
",1,Scene_id: 2
cdl_dataset/dataset/Pet_cat/g3.txt,"Prepare a bowl of water and put the bowl on the table in home office. Then find my cat put it on the
 table.","['walk_executor(kitchen_counter_129)', 'walk_executor(kitchen_counter_132)', 'walk_executor(cupboard
_130)', 'walk_executor(cupboard_131)', 'open_executor(cupboard_131)', 'walk_executor(window_40)', 'o
pen_executor(window_40)', 'walk_executor(walllamp_184)', 'walk_executor(table_123)', 'walk_executor(
bowl_2095)', 'grab_executor(bowl_2095)', 'walk_executor(faucet_134)', 'switchoff_executor(faucet_134
)', 'walk_executor(table_193)', 'put_executor(bowl_2095, table_193)', 'grab_executor(bowl_2095)', 'w
alk_executor(faucet_308)', 'switchoff_executor(faucet_308)', 'walk_executor(table_193)', 'put_execut
or(bowl_2095, table_193)', 'grab_executor(bowl_2095)', 'walk_executor(faucet_134)', 'switchon_execut
or(faucet_134)', 'switchoff_executor(faucet_134)', 'walk_executor(table_193)', 'put_executor(bowl_20
95, table_193)', 'walk_executor(home_office_161)', 'walk_executor(home_office_161)', 'walk_executor(
couch_192)', 'walk_executor(cat_2082)', 'grab_executor(cat_2082)', 'walk_executor(table_193)', 'put_
executor(cat_2082, table_193)']","Time consume: 250 seconds
Exp_helper query times: 2
Guidance query times: 0
library scale: 0
goal generate times: 5
goal correct times: 0
action_num: 33
",1,Scene_id: 2
cdl_dataset/dataset/Listen_to_music/g1.txt,Insert a CD and play music using the CD player.,"['walk_executor(home_office_161)', 'walk_executor(home_office_161)', 'walk_executor(home_office_161)
', 'walk_executor(home_office_161)', 'walk_executor(kitchen_counter_129)', 'walk_executor(kitchen_co
unter_132)', 'walk_executor(tvstand_135)', 'walk_executor(ironing_board_2099)', 'walk_executor(tvsta
nd_186)', 'walk_executor(cd_player_2084)', 'open_executor(cd_player_2084)', 'walk_executor(cd_2100)'
, 'grab_executor(cd_2100)', 'walk_executor(cd_player_2084)', 'putin_executor(cd_2100, cd_player_2084
)', 'plugin_executor(cd_player_2084)', 'close_executor(cd_player_2084)', 'switchon_executor(cd_playe
r_2084)']","Time consume: 101 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 0
goal generate times: 1
goal correct times: 0
action_num: 18
",1,Scene_id: 2
cdl_dataset/dataset/Prepare_breakfast/g2.txt,Scramble egg by the fryingpan.,"['walk_executor(kitchen_counter_129)', 'walk_executor(fryingpan_2107)', 'walk_executor(fridge_140)',
 'switchoff_executor(fridge_140)', 'open_executor(fridge_140)', 'grab_executor(food_egg_2053)', 'wal
k_executor(fryingpan_2107)', 'putin_executor(food_egg_2053, fryingpan_2107)']","Time consume: 48 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 2
goal correct times: 0
action_num: 8
","Keystate: k1 - Requires: 8 steps
Keystate: k2 - Requires: 11 steps
Action Completion Rate: No actions required",Scene_id: 2
cdl_dataset/dataset/Prepare_dinner/g3.txt,Cook bacon with the frying pan.,"['walk_executor(kitchen_counter_129)', 'walk_executor(fridge_140)', 'switchoff_executor(fridge_140)'
, 'open_executor(fridge_140)', 'grab_executor(food_bacon_2044)', 'walk_executor(fryingpan_2107)', 'p
utin_executor(food_bacon_2044, fryingpan_2107)', 'grab_executor(fryingpan_2107)', 'walk_executor(sto
ve_2090)', 'put_executor(fryingpan_2107, stove_2090)', 'switchon_executor(stove_2090)']","Time consume: 42 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 1
goal correct times: 0
action_num: 11
","Keystate: k1 - Requires: 4 steps
Action Completion Rate: No actions required",Scene_id: 2
cdl_dataset/dataset/Cook_some_food/g5.txt,Syntax Error,"['walk_executor(kitchen_counter_129)', 'walk_executor(fridge_140)', 'switchoff_executor(fridge_140)'
, 'open_executor(fridge_140)', 'grab_executor(food_banana_2045)', 'walk_executor(cutting_board_2080)
', 'put_executor(food_banana_2045, cutting_board_2080)', 'walk_executor(knifeblock_52)']","Time consume: 181 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 4
goal correct times: 0
action_num: 8
","Keystate: k1 - Requires: 13 steps
Action Completion Rate: No actions required",Scene_id: 2
cdl_dataset/dataset/Prepare_dinner/g7.txt,Cook a pot of fish soup.,"['walk_executor(kitchen_counter_129)', 'walk_executor(fridge_140)', 'switchoff_executor(fridge_140)'
, 'open_executor(fridge_140)', 'walk_executor(pot_54)', 'open_executor(pot_54)', 'walk_executor(food
_fish_2054)', 'grab_executor(food_fish_2054)', 'walk_executor(pot_54)', 'putin_executor(food_fish_20
54, pot_54)', 'grab_executor(pot_54)', 'walk_executor(stove_2090)', 'put_executor(pot_54, stove_2090
)', 'switchon_executor(stove_2090)', 'walk_executor(pot_54)', 'grab_executor(pot_54)', 'walk_executo
r(faucet_134)', 'switchoff_executor(faucet_134)', 'walk_executor(faucet_308)', 'switchoff_executor(f
aucet_308)', 'walk_executor(stove_2090)', 'put_executor(pot_54, stove_2090)', 'grab_executor(pot_54)
', 'walk_executor(faucet_134)', 'switchon_executor(faucet_134)', 'switchoff_executor(faucet_134)']","Time consume: 109 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 3
goal correct times: 0
action_num: 26
","Keystate: k1 - Requires: 20 steps
Action Completion Rate: No actions required",Scene_id: 2
cdl_dataset/dataset/Cook_some_food/g8.txt,"Make a bowl of egg salad with boiled egg, lemon, and vegetables.","['walk_executor(fridge_140)', 'switchoff_executor(fridge_140)', 'open_executor(fridge_140)', 'grab_e
xecutor(food_egg_2053)', 'walk_executor(cutting_board_2080)', 'put_executor(food_egg_2053, cutting_b
oard_2080)', 'walk_executor(kitchen_counter_129)', 'walk_executor(knifeblock_52)', 'walk_executor(do
orjamb_285)', 'walk_executor(cupboard_130)', 'walk_executor(kitchen_counter_132)', 'walk_executor(st
ove_2090)', 'open_executor(stove_2090)', 'walk_executor(dishwasher_143)', 'open_executor(dishwasher_
143)', 'grab_executor(knife_2036)', 'walk_executor(food_egg_2053)', 'cut_executor(food_egg_2053)', '
walk_executor(food_lemon_2061)', 'grab_executor(food_lemon_2061)', 'walk_executor(cutting_board_2080
)', 'put_executor(food_lemon_2061, cutting_board_2080)', 'walk_executor(food_lemon_2061)', 'cut_exec
utor(food_lemon_2061)', 'walk_executor(food_vegetable_2072)', 'grab_executor(food_vegetable_2072)', 
'walk_executor(cutting_board_2080)', 'put_executor(food_vegetable_2072, cutting_board_2080)', 'walk_
executor(food_vegetable_2072)', 'cut_executor(food_vegetable_2072)', 'walk_executor(dishwasher_143)'
, 'walk_executor(table_127)', 'walk_executor(food_egg_2053)', 'grab_executor(food_egg_2053)', 'walk_
executor(bowl_2096)', 'putin_executor(food_egg_2053, bowl_2096)', 'walk_executor(food_lemon_2061)', 
'grab_executor(food_lemon_2061)', 'walk_executor(bowl_2096)', 'putin_executor(food_lemon_2061, bowl_
2096)', 'walk_executor(food_vegetable_2072)', 'grab_executor(food_vegetable_2072)', 'walk_executor(b
owl_2096)', 'putin_executor(food_vegetable_2072, bowl_2096)']","Time consume: 261 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 0
goal generate times: 1
goal correct times: 0
action_num: 44
","Keystate: k1 - Requires: 12 steps
Keystate: k2 - Requires: 6 steps
Action Completion Rate: No actions required",Scene_id: 2
cdl_dataset/dataset/Prepare_dinner/g2.txt,Roast chicken with onion in the oven.,"['walk_executor(fridge_140)', 'switchoff_executor(fridge_140)', 'open_executor(fridge_140)', 'walk_e
xecutor(oven_141)', 'open_executor(oven_141)', 'walk_executor(food_chicken_2050)', 'grab_executor(fo
od_chicken_2050)', 'walk_executor(oven_141)', 'putin_executor(food_chicken_2050, oven_141)', 'walk_e
xecutor(kitchen_counter_129)', 'walk_executor(oven_141)', 'close_executor(oven_141)', 'switchon_exec
utor(oven_141)']","Time consume: 365 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 20
goal correct times: 0
action_num: 13
","Keystate: k1 - Requires: 0 steps
Action Completion Rate: No actions required",Scene_id: 2
cdl_dataset/dataset/Drink/g3.txt,Syntax Error,"['walk_executor(kitchen_counter_129)', 'walk_executor(cupboard_130)', 'walk_executor(kitchen_counter
_132)', 'walk_executor(cupboard_131)', 'open_executor(cupboard_131)']","Time consume: 119 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 4
goal correct times: 0
action_num: 5
","Keystate: k1 - Requires: 23 steps
Action Completion Rate: No actions required",Scene_id: 2
cdl_dataset/dataset/Cook_some_food/g7.txt,Get a bowl of ice cream and add some jam on the top.,"['walk_executor(kitchen_counter_129)', 'walk_executor(cupboard_130)', 'walk_executor(cupboard_131)',
 'open_executor(cupboard_131)', 'walk_executor(powersocket_48)', 'walk_executor(stove_2090)', 'open_
executor(stove_2090)', 'walk_executor(fridge_140)', 'switchoff_executor(fridge_140)', 'open_executor
(fridge_140)', 'walk_executor(table_123)', 'walk_executor(food_ice_cream_2058)', 'grab_executor(food
_ice_cream_2058)', 'walk_executor(bowl_2095)', 'putin_executor(food_ice_cream_2058, bowl_2095)', 'wa
lk_executor(food_jam_2059)', 'grab_executor(food_jam_2059)', 'walk_executor(food_ice_cream_2058)', '
put_executor(food_jam_2059, food_ice_cream_2058)']","Time consume: 99 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 0
goal generate times: 1
goal correct times: 0
action_num: 19
",1,Scene_id: 2
cdl_dataset/dataset/Prepare_dinner/g1.txt,Boil some rice by pot.,"['walk_executor(kitchen_counter_129)', 'walk_executor(pot_2093)', 'open_executor(pot_2093)', 'grab_e
xecutor(pot_2093)', 'walk_executor(faucet_134)', 'switchoff_executor(faucet_134)', 'walk_executor(st
ove_2090)', 'put_executor(pot_2093, stove_2090)', 'switchon_executor(stove_2090)', 'grab_executor(po
t_2093)', 'walk_executor(faucet_308)', 'switchoff_executor(faucet_308)', 'walk_executor(stove_2090)'
, 'put_executor(pot_2093, stove_2090)', 'grab_executor(pot_2093)', 'walk_executor(faucet_134)', 'swi
tchon_executor(faucet_134)', 'switchoff_executor(faucet_134)', 'walk_executor(stove_2090)', 'put_exe
cutor(pot_2093, stove_2090)']","Time consume: 90 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 4
goal correct times: 0
action_num: 20
","Keystate: k1 - Requires: 7 steps
Action Completion Rate: No actions required",Scene_id: 2
cdl_dataset/dataset/Put_groceries_in_Fridge/g1.txt,"Put milk, turkey, egg, fish and chicken on one of the table in dining room.","['walk_executor(fridge_140)', 'switchoff_executor(fridge_140)', 'open_executor(fridge_140)', 'walk_e
xecutor(milk_2074)', 'grab_executor(milk_2074)', 'walk_executor(table_123)', 'put_executor(milk_2074
, table_123)', 'walk_executor(food_turkey_2071)', 'grab_executor(food_turkey_2071)', 'walk_executor(
table_123)', 'put_executor(food_turkey_2071, table_123)', 'walk_executor(food_egg_2053)', 'grab_exec
utor(food_egg_2053)', 'walk_executor(table_123)', 'put_executor(food_egg_2053, table_123)', 'walk_ex
ecutor(food_fish_2054)', 'grab_executor(food_fish_2054)', 'walk_executor(table_123)', 'put_executor(
food_fish_2054, table_123)', 'walk_executor(food_chicken_2050)', 'grab_executor(food_chicken_2050)',
 'walk_executor(table_123)', 'put_executor(food_chicken_2050, table_123)']","Time consume: 69 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 2
goal correct times: 0
action_num: 23
",1,Scene_id: 2
cdl_dataset/dataset/Prepare_a_reading_space/g1.txt,Find the book and put it on the coffee table in home office.,"['walk_executor(bookshelf_136)', 'walk_executor(book_2091)', 'grab_executor(book_2091)', 'walk_execu
tor(table_123)', 'put_executor(book_2091, table_123)']","Time consume: 35 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 2
goal correct times: 0
action_num: 5
","Keystate: k1 - Requires: 3 steps
Action Completion Rate: No actions required",Scene_id: 2
cdl_dataset/dataset/Wash_dishes_with_dishwasher/g3.txt,Wash the bowls and plates with dishwasher. And wash forks by hand.,"['walk_executor(kitchen_counter_129)', 'walk_executor(cupboard_130)', 'walk_executor(kitchen_counter
_132)', 'walk_executor(cupboard_131)', 'open_executor(cupboard_131)', 'walk_executor(dishwasher_143)
', 'open_executor(dishwasher_143)', 'walk_executor(sink_133)', 'walk_executor(table_123)', 'walk_exe
cutor(bowl_2095)', 'grab_executor(bowl_2095)', 'walk_executor(dishwasher_143)', 'putin_executor(bowl
_2095, dishwasher_143)', 'walk_executor(table_123)', 'walk_executor(table_127)', 'walk_executor(bowl
_2096)', 'grab_executor(bowl_2096)', 'walk_executor(dishwasher_143)', 'putin_executor(bowl_2096, dis
hwasher_143)', 'walk_executor(bowl_2097)', 'grab_executor(bowl_2097)', 'walk_executor(dishwasher_143
)', 'putin_executor(bowl_2097, dishwasher_143)', 'walk_executor(plate_2105)', 'grab_executor(plate_2
105)', 'walk_executor(dishwasher_143)', 'putin_executor(plate_2105, dishwasher_143)', 'close_executo
r(dishwasher_143)', 'switchon_executor(dishwasher_143)', 'walk_executor(fork_2103)', 'grab_executor(
fork_2103)', 'wash_executor(fork_2103)', 'walk_executor(faucet_308)', 'switchoff_executor(faucet_308
)', 'walk_executor(fork_2104)', 'grab_executor(fork_2104)', 'wash_executor(fork_2104)', 'walk_execut
or(kitchen_counter_132)', 'put_executor(fork_2103, kitchen_counter_132)', 'switchoff_executor(faucet
_134)']","Time consume: 209 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 0
goal generate times: 1
goal correct times: 0
action_num: 40
",1,Scene_id: 2
cdl_dataset/dataset/Wash_windows/g2.txt,Wipe all the windows in the house by towel.,"['walk_executor(bathroom_counter_306)', 'walk_executor(towel_rack_298)', 'walk_executor(towel_2083)'
, 'grab_executor(towel_2083)', 'walk_executor(window_2109)', 'wipe_executor(window_2109)', 'open_exe
cutor(window_2109)', 'walk_executor(window_40)', 'open_executor(window_40)', 'walk_executor(window_1
81)', 'open_executor(window_181)', 'walk_executor(window_287)', 'open_executor(window_287)', 'walk_e
xecutor(window_346)', 'open_executor(window_346)', 'walk_executor(window_40)', 'wipe_executor(window
_40)', 'walk_executor(window_181)', 'wipe_executor(window_181)', 'walk_executor(window_287)', 'wipe_
executor(window_287)', 'walk_executor(window_346)', 'wipe_executor(window_346)']","Time consume: 63 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 2
goal correct times: 0
action_num: 23
",1,Scene_id: 2
cdl_dataset/dataset/Turn_on_light/g2.txt,Turn on the lights in the bedroom. Then turn on the lights in the bathroom.,"['walk_executor(light_258)', 'switchon_executor(light_258)', 'walk_executor(light_325)', 'switchon_e
xecutor(light_325)']","Time consume: 18 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 1
goal correct times: 0
action_num: 4
",1,Scene_id: 2
cdl_dataset/dataset/Iron_clothes/g2.txt,Syntax Error,"['walk_executor(basket_for_clothes_2040)', 'grab_executor(clothes_shirt_2114)', 'wash_executor(cloth
es_shirt_2114)', 'walk_executor(faucet_134)', 'switchoff_executor(faucet_134)', 'walk_executor(ironi
ng_board_2099)', 'wash_executor(clothes_shirt_2114)', 'walk_executor(faucet_308)', 'switchoff_execut
or(faucet_308)', 'walk_executor(iron_2117)', 'plugin_executor(iron_2117)', 'switchon_executor(iron_2
117)', 'walk_executor(ironing_board_2099)', 'put_executor(clothes_shirt_2114, ironing_board_2099)']","Time consume: 141 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 7
goal correct times: 0
action_num: 14
","Keystate: k1 - Requires: 0 steps
Keystate: k2 - Requires: 4 steps
Action Completion Rate: 0.0",Scene_id: 2
cdl_dataset/dataset/Prepare_a_reading_space/g4.txt,"Find the book and put it on the coffe table in home office. Then prepare a cup of hot milk, put it o
n the table.","['walk_executor(bookshelf_136)', 'walk_executor(book_2091)', 'grab_executor(book_2091)', 'walk_execu
tor(table_193)', 'put_executor(book_2091, table_193)', 'walk_executor(kitchen_counter_129)', 'walk_e
xecutor(kitchen_counter_132)', 'walk_executor(kitchen_counter_128)', 'walk_executor(sink_133)', 'wal
k_executor(cupboard_130)', 'walk_executor(cupboard_131)', 'open_executor(cupboard_131)', 'walk_execu
tor(fridge_140)', 'switchoff_executor(fridge_140)', 'open_executor(fridge_140)', 'walk_executor(book
shelf_137)', 'open_executor(bookshelf_137)', 'walk_executor(cup_2089)', 'grab_executor(cup_2089)', '
walk_executor(faucet_134)', 'switchoff_executor(faucet_134)', 'walk_executor(table_193)', 'put_execu
tor(cup_2089, table_193)', 'walk_executor(book_2091)', 'grab_executor(book_2091)', 'walk_executor(ta
ble_193)', 'put_executor(book_2091, table_193)', 'walk_executor(wallshelf_187)', 'walk_executor(book
_2091)', 'grab_executor(book_2091)', 'walk_executor(table_193)', 'put_executor(book_2091, table_193)
', 'walk_executor(wallshelf_190)', 'walk_executor(book_2091)', 'grab_executor(book_2091)', 'walk_exe
cutor(table_193)', 'put_executor(book_2091, table_193)', 'walk_executor(toaster_144)', 'open_executo
r(toaster_144)', 'walk_executor(book_2091)', 'grab_executor(book_2091)', 'walk_executor(table_193)',
 'put_executor(book_2091, table_193)', 'walk_executor(table_123)', 'walk_executor(book_2091)', 'grab
_executor(book_2091)', 'walk_executor(table_193)', 'put_executor(book_2091, table_193)', 'walk_execu
tor(cup_2087)', 'grab_executor(cup_2087)', 'walk_executor(fridge_140)', 'putin_executor(cup_2087, fr
idge_140)', 'walk_executor(cup_2087)', 'grab_executor(cup_2087)', 'walk_executor(faucet_308)', 'swit
choff_executor(faucet_308)', 'walk_executor(table_193)', 'put_executor(cup_2087, table_193)', 'grab_
executor(cup_2087)', 'walk_executor(fridge_140)', 'putin_executor(cup_2087, fridge_140)', 'walk_exec
utor(cup_2087)', 'grab_executor(cup_2087)', 'walk_executor(table_193)', 'put_executor(cup_2087, tabl
e_193)']","Time consume: 400 seconds
Exp_helper query times: 2
Guidance query times: 0
library scale: 0
goal generate times: 8
goal correct times: 0
action_num: 65
","Keystate: k1 - Requires: 0 steps
Keystate: k2 - Requires: 12 steps
Keystate: k3 - Requires: 4 steps
Action Completion Rate: No actions required",Scene_id: 2
cdl_dataset/dataset/Wash_clothes/g3.txt,"Hand wash the jacket, then wash it by washing machine.","['walk_executor(washing_machine_2041)', 'open_executor(washing_machine_2041)', 'walk_executor(basket
_for_clothes_2040)', 'walk_executor(powersocket_48)', 'walk_executor(ironing_board_2099)', 'walk_exe
cutor(bathroom_counter_306)', 'walk_executor(shower_303)', 'walk_executor(bed_264)', 'walk_executor(
clothes_jacket_2078)', 'grab_executor(clothes_jacket_2078)', 'wash_executor(clothes_jacket_2078)', '
walk_executor(faucet_134)', 'switchoff_executor(faucet_134)', 'walk_executor(clothes_jacket_2078)', 
'scrub_executor(clothes_jacket_2078)', 'rinse_executor(clothes_jacket_2078)', 'walk_executor(washing
_machine_2041)', 'plugin_executor(washing_machine_2041)', 'close_executor(washing_machine_2041)', 's
witchon_executor(washing_machine_2041)', 'switchoff_executor(washing_machine_2041)', 'open_executor(
washing_machine_2041)', 'putin_executor(clothes_jacket_2078, washing_machine_2041)', 'grab_executor(
clothes_jacket_2078)', 'wash_executor(clothes_jacket_2078)', 'walk_executor(faucet_308)', 'switchoff
_executor(faucet_308)', 'walk_executor(clothes_jacket_2078)', 'walk_executor(washing_machine_2041)',
 'putin_executor(clothes_jacket_2078, washing_machine_2041)', 'close_executor(washing_machine_2041)'
, 'switchon_executor(washing_machine_2041)', 'switchoff_executor(washing_machine_2041)', 'open_execu
tor(washing_machine_2041)', 'grab_executor(clothes_jacket_2078)', 'rinse_executor(clothes_jacket_207
8)', 'scrub_executor(clothes_jacket_2078)', 'putin_executor(clothes_jacket_2078, washing_machine_204
1)', 'close_executor(washing_machine_2041)', 'switchon_executor(washing_machine_2041)']","Time consume: 145 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 0
goal generate times: 3
goal correct times: 0
action_num: 40
",1,Scene_id: 2
cdl_dataset/dataset/Put_groceries_in_Fridge/g5.txt,"Put milk and egg on one of the table in dining room. Throw all the items in the fridge to the trashc
an. Then put milk and eggs back in the fridge.","['walk_executor(fridge_140)', 'switchoff_executor(fridge_140)', 'open_executor(fridge_140)', 'walk_e
xecutor(milk_2074)', 'grab_executor(milk_2074)', 'walk_executor(table_123)', 'put_executor(milk_2074
, table_123)', 'walk_executor(food_egg_2053)', 'grab_executor(food_egg_2053)', 'walk_executor(table_
123)', 'put_executor(food_egg_2053, table_123)', 'walk_executor(food_steak_2042)', 'grab_executor(fo
od_steak_2042)', 'walk_executor(trashcan_360)', 'putin_executor(food_steak_2042, trashcan_360)', 'wa
lk_executor(food_apple_2043)', 'grab_executor(food_apple_2043)', 'walk_executor(trashcan_360)', 'put
in_executor(food_apple_2043, trashcan_360)', 'walk_executor(food_bacon_2044)', 'grab_executor(food_b
acon_2044)', 'walk_executor(trashcan_360)', 'putin_executor(food_bacon_2044, trashcan_360)', 'walk_e
xecutor(food_banana_2045)', 'grab_executor(food_banana_2045)', 'walk_executor(trashcan_360)', 'putin
_executor(food_banana_2045, trashcan_360)', 'walk_executor(food_cake_2046)', 'grab_executor(food_cak
e_2046)', 'walk_executor(trashcan_360)', 'putin_executor(food_cake_2046, trashcan_360)', 'walk_execu
tor(food_carrot_2047)', 'grab_executor(food_carrot_2047)', 'walk_executor(trashcan_360)', 'putin_exe
cutor(food_carrot_2047, trashcan_360)', 'walk_executor(food_cereal_2048)', 'grab_executor(food_cerea
l_2048)', 'walk_executor(trashcan_360)', 'putin_executor(food_cereal_2048, trashcan_360)', 'walk_exe
cutor(food_cheese_2049)', 'grab_executor(food_cheese_2049)', 'walk_executor(trashcan_360)', 'putin_e
xecutor(food_cheese_2049, trashcan_360)', 'walk_executor(food_chicken_2050)', 'grab_executor(food_ch
icken_2050)', 'walk_executor(trashcan_360)', 'putin_executor(food_chicken_2050, trashcan_360)', 'wal
k_executor(food_dessert_2051)', 'grab_executor(food_dessert_2051)', 'walk_executor(trashcan_360)', '
putin_executor(food_dessert_2051, trashcan_360)', 'walk_executor(food_donut_2052)', 'grab_executor(f
ood_donut_2052)', 'walk_executor(trashcan_360)', 'putin_executor(food_donut_2052, trashcan_360)', 'w
alk_executor(food_fish_2054)', 'grab_executor(food_fish_2054)', 'walk_executor(trashcan_360)', 'puti
n_executor(food_fish_2054, trashcan_360)', 'walk_executor(food_food_2055)', 'grab_executor(food_food
_2055)', 'walk_executor(trashcan_360)', 'putin_executor(food_food_2055, trashcan_360)', 'walk_execut
or(food_fruit_2056)', 'grab_executor(food_fruit_2056)', 'walk_executor(trashcan_360)', 'putin_execut
or(food_fruit_2056, trashcan_360)', 'walk_executor(food_hamburger_2057)', 'grab_executor(food_hambur
ger_2057)', 'walk_executor(trashcan_360)', 'putin_executor(food_hamburger_2057, trashcan_360)', 'wal
k_executor(food_ice_cream_2058)', 'grab_executor(food_ice_cream_2058)', 'walk_executor(trashcan_360)
', 'putin_executor(food_ice_cream_2058, trashcan_360)', 'walk_executor(food_jam_2059)', 'grab_execut
or(food_jam_2059)', 'walk_executor(trashcan_360)', 'putin_executor(food_jam_2059, trashcan_360)', 'w
alk_executor(food_kiwi_2060)', 'grab_executor(food_kiwi_2060)', 'walk_executor(trashcan_360)', 'puti
n_executor(food_kiwi_2060, trashcan_360)', 'walk_executor(food_lemon_2061)', 'grab_executor(food_lem
on_2061)', 'walk_executor(trashcan_360)', 'putin_executor(food_lemon_2061, trashcan_360)', 'walk_exe
cutor(food_noodles_2062)', 'grab_executor(food_noodles_2062)', 'walk_executor(trashcan_360)', 'putin
_executor(food_noodles_2062, trashcan_360)', 'walk_executor(food_oatmeal_2063)', 'grab_executor(food
_oatmeal_2063)', 'walk_executor(trashcan_360)', 'putin_executor(food_oatmeal_2063, trashcan_360)', '
walk_executor(food_peanut_butter_2064)', 'grab_executor(food_peanut_butter_2064)', 'walk_executor(tr
ashcan_360)', 'putin_executor(food_peanut_butter_2064, trashcan_360)', 'walk_executor(food_pizza_206
5)', 'grab_executor(food_pizza_2065)', 'walk_executor(trashcan_360)', 'putin_executor(food_pizza_206
5, trashcan_360)', 'walk_executor(food_potato_2066)', 'grab_executor(food_potato_2066)', 'walk_execu
tor(trashcan_360)', 'putin_executor(food_potato_2066, trashcan_360)', 'walk_executor(food_rice_2067)
', 'grab_executor(food_rice_2067)', 'walk_executor(trashcan_360)', 'putin_executor(food_rice_2067, t
rashcan_360)', 'walk_executor(food_salt_2068)', 'grab_executor(food_salt_2068)', 'walk_executor(tras
hcan_360)', 'putin_executor(food_salt_2068, trashcan_360)', 'walk_executor(food_snack_2069)', 'grab_
executor(food_snack_2069)', 'walk_executor(trashcan_360)', 'putin_executor(food_snack_2069, trashcan
_360)', 'walk_executor(food_sugar_2070)', 'grab_executor(food_sugar_2070)', 'walk_executor(trashcan_
360)', 'putin_executor(food_sugar_2070, trashcan_360)', 'walk_executor(food_turkey_2071)', 'grab_exe
cutor(food_turkey_2071)', 'walk_executor(trashcan_360)', 'putin_executor(food_turkey_2071, trashcan_
360)', 'walk_executor(food_vegetable_2072)', 'grab_executor(food_vegetable_2072)', 'walk_executor(tr
ashcan_360)', 'putin_executor(food_vegetable_2072, trashcan_360)', 'walk_executor(sauce_2101)', 'gra
b_executor(sauce_2101)', 'walk_executor(trashcan_360)', 'putin_executor(sauce_2101, trashcan_360)', 
'walk_executor(milk_2074)', 'grab_executor(milk_2074)', 'walk_executor(fridge_140)', 'putin_executor
(milk_2074, fridge_140)', 'walk_executor(food_egg_2053)', 'grab_executor(food_egg_2053)', 'walk_exec
utor(fridge_140)', 'putin_executor(food_egg_2053, fridge_140)']","Time consume: 463 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 2
goal correct times: 0
action_num: 143
",1,Scene_id: 2
cdl_dataset/dataset/Drink/g6.txt,Syntax Error,"['walk_executor(fridge_140)', 'switchoff_executor(fridge_140)', 'open_executor(fridge_140)', 'grab_e
xecutor(food_lemon_2061)', 'walk_executor(cutting_board_2080)', 'put_executor(food_lemon_2061, cutti
ng_board_2080)', 'walk_executor(knifeblock_52)']","Time consume: 53 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 1
goal correct times: 0
action_num: 7
","Keystate: k1 - Requires: 12 steps
Action Completion Rate: No actions required",Scene_id: 2
