Task Category,Content,Executed Actions,Info,Success Rate,Task Path
Task Category,Content,Executed Actions,Info,Success Rate,Task Path
cdl_dataset/dataset/Prepare_breakfast/g4.txt,"Make chicken pasta, put it in a plate.","['walk_executor(kitchen_counter_128)', 'walk_executor(cupboard_131)', 'open_executor(cupboard_131)',
 'walk_executor(pot_54)', 'open_executor(pot_54)', 'grab_executor(pot_54)', 'walk_executor(faucet_13
4)', 'switchoff_executor(faucet_134)', 'walk_executor(cupboard_130)', 'walk_executor(faucet_308)', '
switchoff_executor(faucet_308)', 'walk_executor(fridge_140)', 'switchoff_executor(fridge_140)', 'ope
n_executor(fridge_140)', 'walk_executor(faucet_134)', 'switchon_executor(faucet_134)', 'switchoff_ex
ecutor(faucet_134)', 'walk_executor(dry_pasta_2073)', 'grab_executor(dry_pasta_2073)', 'walk_executo
r(pot_54)', 'putin_executor(dry_pasta_2073, pot_54)', 'walk_executor(stove_2090)', 'put_executor(pot
_54, stove_2090)', 'switchon_executor(stove_2090)', 'walk_executor(food_chicken_2050)', 'grab_execut
or(food_chicken_2050)', 'walk_executor(kitchen_counter_129)', 'walk_executor(table_123)', 'walk_exec
utor(dishwasher_143)', 'open_executor(dishwasher_143)', 'walk_executor(table_127)', 'walk_executor(p
late_2105)', 'put_executor(food_chicken_2050, plate_2105)', 'walk_executor(dry_pasta_2073)', 'grab_e
xecutor(dry_pasta_2073)', 'walk_executor(plate_2105)', 'put_executor(dry_pasta_2073, plate_2105)']","Time consume: 307 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 46
goal generate times: 1
goal correct times: 0
action_num: 37
","Keystate: k1 - Requires: 0 steps
Keystate: k2 - Requires: 11 steps
Keystate: k3 - Requires: 6 steps
Keystate: k4 - Requires: 0 steps
Action Completion Rate: No actions required",Scene_id: 2
cdl_dataset/dataset/Turn_on_light/g2.txt,Turn on the lights in the bedroom. Then turn on the lights in the bathroom.,"['walk_executor(light_258)', 'switchon_executor(light_258)', 'walk_executor(light_325)', 'switchon_e
xecutor(light_325)']","Time consume: 31 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 47
goal generate times: 1
goal correct times: 0
action_num: 4
",1,Scene_id: 2
cdl_dataset/dataset/Cook_some_food/g10.txt,Boil some noodles with chicken.,"['walk_executor(cupboard_117)', 'walk_executor(pot_78)', 'grab_executor(pot_78)', 'walk_executor(fau
cet_20)', 'switchon_executor(faucet_20)', 'switchoff_executor(faucet_20)', 'walk_executor(stove_2135
)', 'put_executor(pot_78, stove_2135)', 'walk_executor(cupboard_117)', 'walk_executor(cupboard_118)'
, 'open_executor(cupboard_118)', 'walk_executor(desk_272)', 'walk_executor(kitchen_counter_122)', 'w
alk_executor(fridge_126)', 'switchoff_executor(fridge_126)', 'open_executor(fridge_126)', 'grab_exec
utor(food_noodles_2101)', 'walk_executor(pot_78)', 'putin_executor(food_noodles_2101, pot_78)', 'wal
k_executor(food_chicken_2089)', 'grab_executor(food_chicken_2089)', 'walk_executor(pot_78)', 'putin_
executor(food_chicken_2089, pot_78)', 'walk_executor(stove_2135)', 'switchon_executor(stove_2135)']","Time consume: 122 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 47
goal generate times: 1
goal correct times: 0
action_num: 25
","Keystate: k1 - Requires: 11 steps
Action Completion Rate: No actions required",Scene_id: 1
cdl_dataset/dataset/Drink/g1.txt,Get a cup of water.,"['walk_executor(kitchen_counter_230)', 'walk_executor(cup_2063)', 'grab_executor(cup_2063)', 'walk_e
xecutor(faucet_43)', 'switchon_executor(faucet_43)', 'switchoff_executor(faucet_43)', 'switchon_exec
utor(faucet_43)', 'switchoff_executor(faucet_43)']","Time consume: 68 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 47
goal generate times: 3
goal correct times: 0
action_num: 8
",1,Scene_id: 0
cdl_dataset/dataset/Iron_clothes/g6.txt,"Iron the shirt and the skirt, and place them on the bed.","['walk_executor(ironing_board_2074)', 'walk_executor(iron_2089)', 'plugin_executor(iron_2089)', 'swi
tchon_executor(iron_2089)', 'walk_executor(closetdrawer_118)', 'walk_executor(closetdrawer_118)', 'w
alk_executor(closetdrawer_118)', 'walk_executor(closetdrawer_118)', 'walk_executor(closetdrawer_118)
', 'walk_executor(closetdrawer_118)', 'walk_executor(basket_for_clothes_2006)', 'grab_executor(cloth
es_shirt_2086)', 'walk_executor(ironing_board_2074)', 'put_executor(clothes_shirt_2086, ironing_boar
d_2074)', 'walk_executor(clothes_skirt_2088)', 'grab_executor(clothes_skirt_2088)', 'walk_executor(i
roning_board_2074)', 'put_executor(clothes_skirt_2088, ironing_board_2074)', 'grab_executor(clothes_
shirt_2086)', 'walk_executor(bed_105)', 'put_executor(clothes_shirt_2086, bed_105)', 'walk_executor(
clothes_skirt_2088)', 'grab_executor(clothes_skirt_2088)', 'walk_executor(bed_105)', 'put_executor(c
lothes_skirt_2088, bed_105)', 'walk_executor(clothes_shirt_2086)', 'grab_executor(clothes_shirt_2086
)', 'walk_executor(ironing_board_2074)', 'put_executor(clothes_shirt_2086, ironing_board_2074)', 'wa
lk_executor(clothes_skirt_2088)', 'grab_executor(clothes_skirt_2088)', 'walk_executor(ironing_board_
2074)', 'put_executor(clothes_skirt_2088, ironing_board_2074)', 'grab_executor(clothes_shirt_2086)',
 'walk_executor(bed_105)', 'put_executor(clothes_shirt_2086, bed_105)', 'walk_executor(clothes_skirt
_2088)', 'grab_executor(clothes_skirt_2088)', 'walk_executor(bed_105)', 'put_executor(clothes_skirt_
2088, bed_105)', 'walk_executor(clothes_shirt_2086)', 'grab_executor(clothes_shirt_2086)', 'walk_exe
cutor(ironing_board_2074)', 'put_executor(clothes_shirt_2086, ironing_board_2074)', 'walk_executor(c
lothes_skirt_2088)', 'grab_executor(clothes_skirt_2088)', 'walk_executor(ironing_board_2074)', 'put_
executor(clothes_skirt_2088, ironing_board_2074)', 'grab_executor(clothes_shirt_2086)', 'walk_execut
or(faucet_43)', 'switchon_executor(faucet_43)', 'wash_executor(clothes_shirt_2086)', 'switchoff_exec
utor(faucet_43)', 'walk_executor(clothes_skirt_2088)', 'grab_executor(clothes_skirt_2088)', 'walk_ex
ecutor(kitchen_counter_230)', 'put_executor(clothes_shirt_2086, kitchen_counter_230)', 'switchon_exe
cutor(faucet_232)', 'wash_executor(clothes_skirt_2088)', 'switchoff_executor(faucet_232)', 'walk_exe
cutor(clothes_shirt_2086)', 'grab_executor(clothes_shirt_2086)', 'walk_executor(bed_105)', 'put_exec
utor(clothes_shirt_2086, bed_105)', 'put_executor(clothes_skirt_2088, bed_105)']","Time consume: 415 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 47
goal generate times: 5
goal correct times: 1
action_num: 65
","Keystate: k1 - Requires: 6 steps
Keystate: k2 - Requires: 6 steps
Keystate: k3 - Requires: 0 steps
Keystate: k4 - Requires: 0 steps
Action Completion Rate: 0.0",Scene_id: 0
cdl_dataset/dataset/Clean_the_bathroom/g2.txt,Prepare a sink of soapy water in the bathroom.,"['walk_executor(faucet_43)', 'switchon_executor(faucet_43)', 'switchoff_executor(faucet_43)', 'walk_
executor(bathroom_cabinet_40)', 'open_executor(bathroom_cabinet_40)', 'walk_executor(closetdrawer_39
2)', 'walk_executor(closetdrawer_392)', 'walk_executor(closetdrawer_392)', 'walk_executor(closetdraw
er_392)', 'walk_executor(kitchen_counter_230)', 'walk_executor(sink_42)', 'walk_executor(soap_2053)'
, 'grab_executor(soap_2053)', 'walk_executor(sink_42)', 'putin_executor(soap_2053, sink_42)', 'walk_
executor(faucet_43)', 'switchon_executor(faucet_43)', 'switchoff_executor(faucet_43)']","Time consume: 140 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 48
goal generate times: 5
goal correct times: 0
action_num: 18
",1,Scene_id: 0
cdl_dataset/dataset/Wash_clothes/g2.txt,Wash all the clothes in the basket for clothes by adding soap to the washing machine and running it.,"['walk_executor(bathroom_cabinet_17)', 'open_executor(bathroom_cabinet_17)', 'walk_executor(cupboard
_117)', 'walk_executor(cupboard_118)', 'open_executor(cupboard_118)', 'walk_executor(washing_machine
_2079)', 'open_executor(washing_machine_2079)', 'walk_executor(kitchen_counter_123)', 'walk_executor
(kitchen_counter_119)', 'walk_executor(sink_19)', 'walk_executor(detergent_2155)', 'grab_executor(de
tergent_2155)', 'walk_executor(washing_machine_2079)', 'putin_executor(detergent_2155, washing_machi
ne_2079)', 'close_executor(washing_machine_2079)', 'plugin_executor(washing_machine_2079)', 'switcho
n_executor(washing_machine_2079)']","Time consume: 850 seconds
Exp_helper query times: 1
Guidance query times: 3
library scale: 48
goal generate times: 25
goal correct times: 0
action_num: 17
","Keystate: k1 - Requires: 24 steps
Action Completion Rate: No actions required",Scene_id: 1
cdl_dataset/dataset/Clean_the_bathroom/g3.txt,Wipe the toilet with toilet paper. Then throw it into the toilet.,"['walk_executor(bathroom_counter_41)', 'walk_executor(bathroom_cabinet_40)', 'open_executor(bathroom
_cabinet_40)', 'walk_executor(shower_36)', 'walk_executor(toilet_37)', 'open_executor(toilet_37)', '
walk_executor(toilet_paper_2090)', 'grab_executor(toilet_paper_2090)', 'walk_executor(toilet_37)', '
wipe_executor(toilet_37)', 'putin_executor(toilet_paper_2090, toilet_37)']","Time consume: 64 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 49
goal generate times: 1
goal correct times: 0
action_num: 11
",1,Scene_id: 0
cdl_dataset/dataset/Wash_windows/g2.txt,Wipe all the windows in the house by towel.,"['walk_executor(closetdrawer_118)', 'walk_executor(closetdrawer_118)', 'walk_executor(closetdrawer_1
18)', 'walk_executor(closetdrawer_118)', 'walk_executor(closetdrawer_118)', 'walk_executor(closetdra
wer_118)', 'walk_executor(shower_38)', 'walk_executor(closetdrawer_394)', 'walk_executor(washing_mac
hine_2007)', 'open_executor(washing_machine_2007)', 'walk_executor(ironing_board_2074)', 'walk_execu
tor(powersocket_246)', 'walk_executor(basket_for_clothes_2006)', 'walk_executor(towel_rack_33)', 'wa
lk_executor(towel_2058)', 'grab_executor(towel_2058)', 'walk_executor(window_63)', 'wipe_executor(wi
ndow_63)', 'walk_executor(window_86)', 'wipe_executor(window_86)', 'walk_executor(window_348)', 'wip
e_executor(window_348)']","Time consume: 148 seconds
Exp_helper query times: 2
Guidance query times: 0
library scale: 50
goal generate times: 1
goal correct times: 0
action_num: 22
",1,Scene_id: 0
cdl_dataset/dataset/Listen_to_music/g2.txt,Turn on the dvd player.,"['walk_executor(tvstand_116)', 'walk_executor(tvstand_273)', 'walk_executor(dvd_player_2130)', 'plug
in_executor(dvd_player_2130)', 'switchon_executor(dvd_player_2130)']","Time consume: 27 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 51
goal generate times: 1
goal correct times: 0
action_num: 5
",1,Scene_id: 1
cdl_dataset/dataset/Prepare_a_reading_space/g2.txt,Find the book and put it on the table in home office. Then turn on the light in the home office.,"['walk_executor(bookshelf_354)', 'open_executor(bookshelf_354)', 'walk_executor(book_2066)', 'grab_e
xecutor(book_2066)', 'walk_executor(table_355)', 'put_executor(book_2066, table_355)', 'walk_executo
r(light_411)', 'switchon_executor(light_411)']","Time consume: 48 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 52
goal generate times: 1
goal correct times: 0
action_num: 8
",1,Scene_id: 0
cdl_dataset/dataset/Pet_cat/g3.txt,"Prepare a bowl of water and put the bowl on the table in home office. Then find my cat put it on the
 table.","['walk_executor(cupboard_117)', 'walk_executor(cupboard_118)', 'open_executor(cupboard_118)', 'walk_
executor(kitchen_counter_123)', 'walk_executor(kitchen_counter_119)', 'walk_executor(bowl_2140)', 'g
rab_executor(bowl_2140)', 'walk_executor(faucet_20)', 'switchon_executor(faucet_20)', 'switchoff_exe
cutor(faucet_20)', 'walk_executor(table_270)', 'put_executor(bowl_2140, table_270)', 'walk_executor(
home_office_241)', 'walk_executor(couch_198)', 'walk_executor(dresser_274)', 'open_executor(dresser_
274)', 'grab_executor(cat_2069)', 'walk_executor(table_270)', 'put_executor(cat_2069, table_270)']","Time consume: 115 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 53
goal generate times: 1
goal correct times: 0
action_num: 19
",1,Scene_id: 1
cdl_dataset/dataset/Clean_the_bathroom/g2.txt,Prepare a sink of soapy water in the bathroom.,"['walk_executor(bathroom_counter_306)', 'walk_executor(bathroom_cabinet_305)', 'open_executor(bathro
om_cabinet_305)', 'grab_executor(soap_2038)', 'walk_executor(sink_307)', 'putin_executor(soap_2038, 
sink_307)', 'walk_executor(faucet_308)', 'switchoff_executor(faucet_308)', 'walk_executor(faucet_134
)', 'switchoff_executor(faucet_134)', 'walk_executor(faucet_308)', 'switchon_executor(faucet_308)', 
'switchoff_executor(faucet_308)']","Time consume: 153 seconds
Exp_helper query times: 0
Guidance query times: 2
library scale: 54
goal generate times: 8
goal correct times: 0
action_num: 13
",1,Scene_id: 2
cdl_dataset/dataset/Cook_some_food/g3.txt,Boil some vegetables. Then cool them in a bowl.,"['walk_executor(kitchen_counter_230)', 'walk_executor(pot_2069)', 'open_executor(pot_2069)', 'grab_e
xecutor(pot_2069)', 'walk_executor(faucet_43)', 'switchon_executor(faucet_43)', 'switchoff_executor(
faucet_43)', 'walk_executor(stove_2065)', 'put_executor(pot_2069, stove_2065)', 'walk_executor(kitch
en_counter_230)', 'walk_executor(fridge_289)', 'switchoff_executor(fridge_289)', 'open_executor(frid
ge_289)', 'grab_executor(food_vegetable_2041)', 'walk_executor(pot_2069)', 'putin_executor(food_vege
table_2041, pot_2069)', 'walk_executor(stove_2065)', 'switchon_executor(stove_2065)', 'walk_executor
(cupboard_229)', 'open_executor(cupboard_229)', 'walk_executor(walllamp_27)', 'walk_executor(wallshe
lf_235)', 'walk_executor(wallshelf_234)', 'walk_executor(wallshelf_35)', 'walk_executor(table_226)',
 'walk_executor(food_vegetable_2041)', 'grab_executor(food_vegetable_2041)', 'walk_executor(bowl_207
2)', 'putin_executor(food_vegetable_2041, bowl_2072)']","Time consume: 174 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 54
goal generate times: 1
goal correct times: 0
action_num: 29
","Keystate: k1 - Requires: 0 steps
Keystate: k2 - Requires: 10 steps
Keystate: k3 - Requires: 2 steps
Action Completion Rate: 1.0",Scene_id: 0
cdl_dataset/dataset/Prepare_breakfast/g3.txt,Boil egg.,"['walk_executor(kitchen_counter_230)', 'walk_executor(pot_2069)', 'open_executor(pot_2069)', 'grab_e
xecutor(pot_2069)', 'walk_executor(faucet_43)', 'switchon_executor(faucet_43)', 'switchoff_executor(
faucet_43)', 'walk_executor(kitchen_counter_230)', 'walk_executor(fridge_289)', 'switchoff_executor(
fridge_289)', 'open_executor(fridge_289)', 'grab_executor(food_egg_2020)', 'putin_executor(food_egg_
2020, pot_2069)', 'walk_executor(stove_2065)', 'put_executor(pot_2069, stove_2065)', 'switchon_execu
tor(stove_2065)']","Time consume: 56 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 55
goal generate times: 1
goal correct times: 0
action_num: 16
",1,Scene_id: 0
cdl_dataset/dataset/Cook_some_food/g7.txt,Get a bowl of ice cream and add some jam on the top.,"['walk_executor(kitchen_counter_230)', 'walk_executor(fridge_289)', 'switchoff_executor(fridge_289)'
, 'open_executor(fridge_289)', 'walk_executor(oven_295)', 'open_executor(oven_295)', 'walk_executor(
cupboard_229)', 'open_executor(cupboard_229)', 'walk_executor(table_226)', 'walk_executor(food_ice_c
ream_2025)', 'grab_executor(food_ice_cream_2025)', 'walk_executor(bowl_2071)', 'putin_executor(food_
ice_cream_2025, bowl_2071)', 'walk_executor(food_jam_2026)', 'grab_executor(food_jam_2026)', 'walk_e
xecutor(food_ice_cream_2025)', 'put_executor(food_jam_2026, food_ice_cream_2025)']","Time consume: 74 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 56
goal generate times: 1
goal correct times: 0
action_num: 17
",1,Scene_id: 0
cdl_dataset/dataset/Prepare_dinner/g4.txt,Fried rice with egg.,"['walk_executor(kitchen_counter_230)', 'walk_executor(cupboard_229)', 'open_executor(cupboard_229)',
 'walk_executor(fryingpan_2083)', 'grab_executor(fryingpan_2083)', 'walk_executor(stove_2065)', 'put
_executor(fryingpan_2083, stove_2065)', 'walk_executor(fridge_289)', 'switchoff_executor(fridge_289)
', 'open_executor(fridge_289)', 'grab_executor(food_rice_2036)', 'walk_executor(fryingpan_2083)', 'p
utin_executor(food_rice_2036, fryingpan_2083)', 'walk_executor(food_egg_2020)', 'grab_executor(food_
egg_2020)', 'walk_executor(fryingpan_2083)', 'putin_executor(food_egg_2020, fryingpan_2083)', 'walk_
executor(stove_2065)', 'switchon_executor(stove_2065)']","Time consume: 168 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 56
goal generate times: 4
goal correct times: 0
action_num: 19
","Keystate: k1 - Requires: 12 steps
Keystate: k2 - Requires: 4 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Cook_some_food/g7.txt,Get a bowl of ice cream and add some jam on the top.,"['walk_executor(kitchen_counter_128)', 'walk_executor(cupboard_131)', 'open_executor(cupboard_131)',
 'walk_executor(cupboard_130)', 'walk_executor(kitchen_counter_129)', 'walk_executor(kitchen_counter
_132)', 'walk_executor(wallshelf_187)', 'walk_executor(table_123)', 'walk_executor(fridge_140)', 'sw
itchoff_executor(fridge_140)', 'open_executor(fridge_140)', 'grab_executor(food_ice_cream_2058)', 'w
alk_executor(bowl_2095)', 'putin_executor(food_ice_cream_2058, bowl_2095)', 'walk_executor(food_jam_
2059)', 'grab_executor(food_jam_2059)', 'walk_executor(food_ice_cream_2058)', 'put_executor(food_jam
_2059, food_ice_cream_2058)']","Time consume: 118 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 57
goal generate times: 1
goal correct times: 0
action_num: 18
",1,Scene_id: 2
cdl_dataset/dataset/Put_groceries_in_Fridge/g1.txt,"Put milk, turkey, egg, fish and chicken on one of the table in dining room.","['walk_executor(fridge_126)', 'switchoff_executor(fridge_126)', 'open_executor(fridge_126)', 'walk_e
xecutor(kitchen_counter_122)', 'walk_executor(cupboard_117)', 'walk_executor(cupboard_118)', 'open_e
xecutor(cupboard_118)', 'walk_executor(kitchen_counter_119)', 'walk_executor(kitchen_counter_123)', 
'walk_executor(table_114)', 'walk_executor(food_turkey_2112)', 'grab_executor(food_turkey_2112)', 'w
alk_executor(table_114)', 'put_executor(food_turkey_2112, table_114)', 'walk_executor(food_egg_2092)
', 'grab_executor(food_egg_2092)', 'walk_executor(table_114)', 'put_executor(food_egg_2092, table_11
4)', 'walk_executor(food_fish_2093)', 'grab_executor(food_fish_2093)', 'walk_executor(table_114)', '
put_executor(food_fish_2093, table_114)', 'walk_executor(food_chicken_2089)', 'grab_executor(food_ch
icken_2089)', 'walk_executor(table_114)', 'put_executor(food_chicken_2089, table_114)']","Time consume: 113 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 58
goal generate times: 1
goal correct times: 0
action_num: 26
",1,Scene_id: 1
cdl_dataset/dataset/Wash_clothes/g4.txt,"First, hand wash the underwear with soap in the sink in the bathroom, then put it in the washing mac
hine, add some detergent for a thorough clean.","['walk_executor(sink_307)', 'walk_executor(bed_376)', 'walk_executor(sink_307)', 'walk_executor(clot
hes_underwear_2022)', 'grab_executor(clothes_underwear_2022)', 'walk_executor(sink_307)', 'putin_exe
cutor(clothes_underwear_2022, sink_307)', 'walk_executor(bathroom_cabinet_305)', 'open_executor(bath
room_cabinet_305)', 'walk_executor(sink_307)', 'walk_executor(soap_2038)', 'grab_executor(soap_2038)
', 'walk_executor(clothes_underwear_2022)', 'grab_executor(clothes_underwear_2022)', 'wash_executor(
clothes_underwear_2022)', 'walk_executor(kitchen_counter_132)', 'put_executor(soap_2038, kitchen_cou
nter_132)', 'switchoff_executor(faucet_134)', 'walk_executor(washing_machine_2041)', 'open_executor(
washing_machine_2041)', 'putin_executor(clothes_underwear_2022, washing_machine_2041)', 'walk_execut
or(detergent_2108)', 'grab_executor(detergent_2108)', 'walk_executor(washing_machine_2041)', 'putin_
executor(detergent_2108, washing_machine_2041)', 'close_executor(washing_machine_2041)', 'plugin_exe
cutor(washing_machine_2041)', 'switchon_executor(washing_machine_2041)']","Time consume: 195 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 58
goal generate times: 1
goal correct times: 1
action_num: 28
","Keystate: k1 - Requires: 9 steps
Keystate: k2 - Requires: 0 steps
Action Completion Rate: 1.0",Scene_id: 2
cdl_dataset/dataset/Pet_cat/g4.txt,Wash my cat.,"['walk_executor(sink_133)', 'walk_executor(bed_376)', 'walk_executor(sink_133)', 'walk_executor(bed_
264)', 'walk_executor(sink_133)', 'walk_executor(couch_192)', 'walk_executor(sink_133)', 'walk_execu
tor(cat_2082)', 'grab_executor(cat_2082)', 'walk_executor(sink_133)', 'putin_executor(cat_2082, sink
_133)', 'walk_executor(cat_2082)', 'grab_executor(cat_2082)', 'wash_executor(cat_2082)', 'walk_execu
tor(faucet_134)', 'switchoff_executor(faucet_134)']","Time consume: 55 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 59
goal generate times: 1
goal correct times: 0
action_num: 16
",1,Scene_id: 2
cdl_dataset/dataset/Pet_cat/g2.txt,Slice some chicken and give it to my cat.,"['walk_executor(fridge_140)', 'switchoff_executor(fridge_140)', 'open_executor(fridge_140)', 'grab_e
xecutor(food_chicken_2050)', 'walk_executor(cutting_board_2080)', 'put_executor(food_chicken_2050, c
utting_board_2080)', 'walk_executor(knifeblock_52)', 'walk_executor(kitchen_counter_129)', 'walk_exe
cutor(cupboard_131)', 'open_executor(cupboard_131)', 'walk_executor(cupboard_130)', 'walk_executor(s
ink_307)', 'walk_executor(sink_133)', 'walk_executor(dishwasher_143)', 'open_executor(dishwasher_143
)', 'grab_executor(knife_2036)', 'walk_executor(food_chicken_2050)', 'cut_executor(food_chicken_2050
)', 'walk_executor(bed_376)', 'walk_executor(bed_264)', 'walk_executor(couch_192)', 'walk_executor(c
at_2082)', 'walk_executor(food_chicken_2050)', 'grab_executor(food_chicken_2050)', 'walk_executor(ca
t_2082)', 'put_executor(food_chicken_2050, cat_2082)']","Time consume: 154 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 60
goal generate times: 2
goal correct times: 0
action_num: 26
",1,Scene_id: 2
cdl_dataset/dataset/Cook_some_food/g2.txt,slice some chicken,"['walk_executor(fridge_126)', 'switchoff_executor(fridge_126)', 'open_executor(fridge_126)', 'grab_e
xecutor(food_chicken_2089)', 'walk_executor(cutting_board_2123)', 'put_executor(food_chicken_2089, c
utting_board_2123)', 'walk_executor(knifeblock_76)', 'walk_executor(kitchen_counter_122)', 'walk_exe
cutor(cupboard_117)', 'walk_executor(cupboard_118)', 'open_executor(cupboard_118)', 'grab_executor(k
nife_2037)', 'walk_executor(food_chicken_2089)', 'cut_executor(food_chicken_2089)']","Time consume: 67 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 60
goal generate times: 1
goal correct times: 0
action_num: 14
","Keystate: k1 - Requires: 1 steps
Action Completion Rate: 1.0",Scene_id: 1
cdl_dataset/dataset/Listen_to_music/g2.txt,Turn on the dvd player.,"['walk_executor(tvstand_353)', 'walk_executor(dvd_player_2061)', 'plugin_executor(dvd_player_2061)',
 'switchon_executor(dvd_player_2061)']","Time consume: 23 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 61
goal generate times: 1
goal correct times: 0
action_num: 4
",1,Scene_id: 0
cdl_dataset/dataset/Prepare_a_reading_space/g4.txt,"Find the book and put it on the coffe table in home office. Then prepare a cup of hot milk, put it o
n the table.","['walk_executor(bookshelf_196)', 'open_executor(bookshelf_196)', 'walk_executor(bookshelf_124)', 'op
en_executor(bookshelf_124)', 'walk_executor(book_2136)', 'grab_executor(book_2136)', 'walk_executor(
table_270)', 'put_executor(book_2136, table_270)', 'walk_executor(cupboard_117)', 'walk_executor(cup
board_118)', 'open_executor(cupboard_118)', 'walk_executor(kitchen_counter_122)', 'walk_executor(kit
chen_counter_119)', 'walk_executor(sink_120)', 'walk_executor(table_114)', 'walk_executor(milk_2115)
', 'grab_executor(milk_2115)', 'walk_executor(cup_2132)', 'putin_executor(milk_2115, cup_2132)', 'wa
lk_executor(microwave_135)', 'open_executor(microwave_135)', 'walk_executor(cup_2132)', 'grab_execut
or(cup_2132)', 'walk_executor(microwave_135)', 'putin_executor(cup_2132, microwave_135)', 'close_exe
cutor(microwave_135)', 'switchon_executor(microwave_135)', 'switchoff_executor(microwave_135)', 'ope
n_executor(microwave_135)', 'walk_executor(cup_2132)', 'grab_executor(cup_2132)', 'walk_executor(tab
le_270)', 'put_executor(cup_2132, table_270)']","Time consume: 164 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 62
goal generate times: 1
goal correct times: 0
action_num: 33
",1,Scene_id: 1
cdl_dataset/dataset/Iron_clothes/g4.txt,"Iron a shirt, and put it in on the bed.","['walk_executor(basket_for_clothes_2006)', 'grab_executor(clothes_shirt_2086)', 'walk_executor(ironi
ng_board_2074)', 'put_executor(clothes_shirt_2086, ironing_board_2074)', 'walk_executor(iron_2089)',
 'plugin_executor(iron_2089)', 'switchon_executor(iron_2089)', 'walk_executor(clothes_shirt_2086)', 
'grab_executor(clothes_shirt_2086)', 'walk_executor(faucet_43)', 'switchon_executor(faucet_43)', 'wa
sh_executor(clothes_shirt_2086)', 'switchoff_executor(faucet_43)', 'walk_executor(bed_105)', 'put_ex
ecutor(clothes_shirt_2086, bed_105)', 'grab_executor(clothes_shirt_2086)', 'walk_executor(ironing_bo
ard_2074)', 'put_executor(clothes_shirt_2086, ironing_board_2074)', 'walk_executor(clothes_shirt_208
6)', 'grab_executor(clothes_shirt_2086)', 'walk_executor(bed_105)', 'put_executor(clothes_shirt_2086
, bed_105)', 'grab_executor(clothes_shirt_2086)', 'walk_executor(ironing_board_2074)', 'put_executor
(clothes_shirt_2086, ironing_board_2074)', 'walk_executor(clothes_shirt_2086)', 'grab_executor(cloth
es_shirt_2086)', 'walk_executor(bed_105)', 'put_executor(clothes_shirt_2086, bed_105)']","Time consume: 144 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 62
goal generate times: 4
goal correct times: 0
action_num: 29
","Keystate: k1 - Requires: 6 steps
Keystate: k2 - Requires: 0 steps
Action Completion Rate: 0.0",Scene_id: 0
cdl_dataset/dataset/Prepare_dinner/g2.txt,Roast chicken with onion in the oven.,"['walk_executor(fridge_126)', 'switchoff_executor(fridge_126)', 'open_executor(fridge_126)', 'grab_e
xecutor(food_chicken_2089)', 'walk_executor(cutting_board_2123)', 'put_executor(food_chicken_2089, c
utting_board_2123)', 'walk_executor(food_onion_2104)', 'grab_executor(food_onion_2104)', 'walk_execu
tor(cutting_board_2123)', 'put_executor(food_onion_2104, cutting_board_2123)', 'walk_executor(oven_1
27)', 'open_executor(oven_127)', 'walk_executor(food_chicken_2089)', 'grab_executor(food_chicken_208
9)', 'walk_executor(oven_127)', 'putin_executor(food_chicken_2089, oven_127)', 'walk_executor(food_o
nion_2104)', 'grab_executor(food_onion_2104)', 'walk_executor(oven_127)', 'putin_executor(food_onion
_2104, oven_127)', 'close_executor(oven_127)', 'switchon_executor(oven_127)']","Time consume: 49 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 63
goal generate times: 1
goal correct times: 0
action_num: 22
",1,Scene_id: 1
