cdl_dataset/dataset/Prepare_a_reading_space/g4.txt,"Find the book and put it on the coffe table in home office. Then prepare a cup of hot milk, put it o
n the table.","['walk_executor(bookshelf_354)', 'open_executor(bookshelf_354)', 'walk_executor(book_2066)', 'grab_e
xecutor(book_2066)', 'walk_executor(coffee_table_2068)', 'put_executor(book_2066, coffee_table_2068)
', 'walk_executor(kitchen_counter_230)', 'walk_executor(cup_2063)', 'grab_executor(cup_2063)', 'walk
_executor(faucet_43)', 'switchon_executor(faucet_43)', 'switchoff_executor(faucet_43)', 'walk_execut
or(coffee_table_2068)', 'put_executor(cup_2063, coffee_table_2068)', 'walk_executor(fridge_289)', 's
witchoff_executor(fridge_289)', 'open_executor(fridge_289)', 'grab_executor(milk_2043)', 'walk_execu
tor(cup_2064)', 'putin_executor(milk_2043, cup_2064)', 'grab_executor(cup_2064)', 'walk_executor(sto
ve_2065)', 'put_executor(cup_2064, stove_2065)', 'switchon_executor(stove_2065)', 'walk_executor(cup
_2064)', 'grab_executor(cup_2064)', 'walk_executor(coffee_table_2068)', 'put_executor(cup_2064, coff
ee_table_2068)']","Time consume: 115 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 19","Keystate: k1 - Requires: 0 steps
Keystate: k2 - Requires: 9 steps
Keystate: k3 - Requires: 0 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Cook_some_food/g1.txt,Boil vegetables with a pot on the stove.,"['walk_executor(cupboard_117)', 'walk_executor(cupboard_118)', 'open_executor(cupboard_118)', 'walk_
executor(kitchen_counter_122)', 'walk_executor(kitchen_counter_123)', 'walk_executor(pot_78)', 'walk
_executor(kitchen_counter_119)', 'walk_executor(fridge_126)', 'switchoff_executor(fridge_126)', 'ope
n_executor(fridge_126)', 'walk_executor(pot_2138)', 'open_executor(pot_2138)', 'walk_executor(food_v
egetable_2113)', 'grab_executor(food_vegetable_2113)', 'walk_executor(pot_2138)', 'putin_executor(fo
od_vegetable_2113, pot_2138)', 'grab_executor(pot_2138)', 'walk_executor(faucet_20)', 'switchon_exec
utor(faucet_20)', 'switchoff_executor(faucet_20)', 'walk_executor(stove_2135)', 'put_executor(pot_21
38, stove_2135)', 'switchon_executor(stove_2135)']","Time consume: 44 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 20",1,Scene_id: 1
cdl_dataset/dataset/Iron_clothes/g5.txt,Syntax Error,"['walk_executor(ironing_board_2074)', 'walk_executor(iron_2089)', 'plugin_executor(iron_2089)', 'swi
tchon_executor(iron_2089)', 'walk_executor(closetdrawer_392)', 'walk_executor(hanger_361)', 'walk_ex
ecutor(hanger_375)', 'walk_executor(hanger_376)', 'walk_executor(hanger_367)', 'walk_executor(hanger
_359)', 'walk_executor(washing_machine_2007)', 'open_executor(washing_machine_2007)', 'walk_executor
(headset_2062)', 'walk_executor(door_222)', 'walk_executor(wallshelf_234)', 'walk_executor(drawing_2
39)', 'walk_executor(drawing_238)', 'walk_executor(wallshelf_235)', 'walk_executor(orchid_178)', 'wa
lk_executor(closetdrawer_380)', 'walk_executor(powersocket_246)', 'walk_executor(closetdrawer_150)',
 'walk_executor(hanger_114)', 'walk_executor(light_245)', 'walk_executor(closetdrawer_394)', 'walk_e
xecutor(curtain_25)', 'open_executor(curtain_25)', 'walk_executor(bathroom_counter_41)', 'walk_execu
tor(bathroom_cabinet_40)', 'open_executor(bathroom_cabinet_40)', 'walk_executor(hanger_136)', 'walk_
executor(shower_36)', 'walk_executor(basket_for_clothes_2006)', 'grab_executor(clothes_shirt_2086)',
 'walk_executor(ironing_board_2074)', 'put_executor(clothes_shirt_2086, ironing_board_2074)', 'walk_
executor(clothes_skirt_2088)', 'grab_executor(clothes_skirt_2088)', 'walk_executor(ironing_board_207
4)', 'put_executor(clothes_skirt_2088, ironing_board_2074)', 'wash_executor(clothes_shirt_2086)', 'w
alk_executor(clothes_skirt_2088)', 'wash_executor(clothes_skirt_2088)']","Time consume: 468 seconds
Exp_helper query times: 4
Guidance query times: 0
library scale: 20","Keystate: k1 - Requires: 4 steps
Keystate: k2 - Requires: 4 steps
Action Completion Rate: 0.0",Scene_id: 0
cdl_dataset/dataset/Wash_dishes_with_dishwasher/g3.txt,Wash the bowls and plates with dishwasher. And wash forks by hand.,"['walk_executor(dishwasher_143)', 'open_executor(dishwasher_143)', 'walk_executor(cupboard_131)', 'o
pen_executor(cupboard_131)', 'walk_executor(washing_machine_2041)', 'open_executor(washing_machine_2
041)', 'walk_executor(sink_307)', 'walk_executor(sink_133)', 'walk_executor(cupboard_130)', 'walk_ex
ecutor(table_123)', 'walk_executor(bowl_2095)', 'grab_executor(bowl_2095)', 'walk_executor(dishwashe
r_143)', 'putin_executor(bowl_2095, dishwasher_143)', 'walk_executor(table_123)', 'walk_executor(kit
chen_counter_128)', 'walk_executor(table_127)', 'walk_executor(bowl_2096)', 'grab_executor(bowl_2096
)', 'walk_executor(dishwasher_143)', 'putin_executor(bowl_2096, dishwasher_143)', 'walk_executor(bow
l_2097)', 'grab_executor(bowl_2097)', 'walk_executor(dishwasher_143)', 'putin_executor(bowl_2097, di
shwasher_143)', 'walk_executor(plate_2105)', 'grab_executor(plate_2105)', 'walk_executor(dishwasher_
143)', 'putin_executor(plate_2105, dishwasher_143)', 'close_executor(dishwasher_143)', 'switchon_exe
cutor(dishwasher_143)', 'walk_executor(fork_2103)', 'grab_executor(fork_2103)', 'walk_executor(sink_
133)', 'putin_executor(fork_2103, sink_133)', 'walk_executor(fork_2103)', 'wash_executor(fork_2103)'
, 'walk_executor(fork_2104)', 'grab_executor(fork_2104)', 'walk_executor(sink_133)', 'putin_executor
(fork_2104, sink_133)', 'walk_executor(fork_2104)', 'wash_executor(fork_2104)']","Time consume: 75 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 21",1,Scene_id: 2
cdl_dataset/dataset/Make_coffee/g2.txt,Syntax Error,[],"Time consume: 104 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 21","Keystate: k1 - Requires: 19 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Vacuum_the_living_room/g1.txt,Vacuum the floor.,"['walk_executor(kitchen_counter_122)', 'walk_executor(washing_machine_2079)', 'open_executor(washing
_machine_2079)', 'walk_executor(cupboard_117)', 'walk_executor(cupboard_118)', 'open_executor(cupboa
rd_118)', 'walk_executor(kitchen_counter_119)', 'walk_executor(trashcan_99)', 'walk_executor(vacuum_
cleaner_2139)', 'plugin_executor(vacuum_cleaner_2139)', 'switchon_executor(vacuum_cleaner_2139)', 'w
alk_executor(floor_10)', 'wash_executor(floor_10)', 'walk_executor(vacuum_cleaner_2139)', 'switchoff
_executor(vacuum_cleaner_2139)', 'plugout_executor(vacuum_cleaner_2139)']","Time consume: 103 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 21","Keystate: k1 - Requires: 3 steps
Action Completion Rate: 0.0",Scene_id: 1
cdl_dataset/dataset/Pet_cat/g2.txt,Slice some chicken and give it to my cat.,"['walk_executor(fridge_289)', 'switchoff_executor(fridge_289)', 'open_executor(fridge_289)', 'grab_e
xecutor(food_chicken_2017)', 'walk_executor(kitchen_counter_230)', 'walk_executor(cutting_board_2051
)', 'put_executor(food_chicken_2017, cutting_board_2051)', 'walk_executor(knife_2050)', 'grab_execut
or(knife_2050)', 'walk_executor(food_chicken_2017)', 'cut_executor(food_chicken_2017)', 'walk_execut
or(bed_105)', 'walk_executor(food_chicken_2017)', 'grab_executor(food_chicken_2017)', 'walk_executor
(pillow_183)', 'walk_executor(nightstand_100)', 'walk_executor(floor_69)', 'put_executor(food_chicke
n_2017, floor_69)', 'open_executor(nightstand_100)', 'grab_executor(food_chicken_2017)', 'walk_execu
tor(door_222)', 'walk_executor(nightstand_102)', 'walk_executor(doorjamb_346)', 'walk_executor(cat_2
055)', 'put_executor(food_chicken_2017, cat_2055)']","Time consume: 76 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 22",1,Scene_id: 0
cdl_dataset/dataset/Iron_clothes/g5.txt,Syntax Error,[],"Time consume: 41 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 22","Keystate: k1 - Requires: 10 steps
Keystate: k2 - Requires: 10 steps
Action Completion Rate: 0.0",Scene_id: 2
cdl_dataset/dataset/Iron_clothes/g2.txt,Syntax Error,['walk_executor(washing_machine_2041)'],"Time consume: 10 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 22","Keystate: k1 - Requires: 0 steps
Keystate: k2 - Requires: 11 steps
Action Completion Rate: 0.0",Scene_id: 1
cdl_dataset/dataset/Pet_cat/g2.txt,Slice some chicken and give it to my cat.,"['walk_executor(kitchen_counter_132)', 'walk_executor(fridge_140)', 'switchoff_executor(fridge_140)'
, 'open_executor(fridge_140)', 'grab_executor(food_chicken_2050)', 'walk_executor(cupboard_131)', 'o
pen_executor(cupboard_131)', 'walk_executor(kitchen_counter_129)', 'walk_executor(cupboard_130)', 'w
alk_executor(wallshelf_187)', 'walk_executor(wallshelf_301)', 'walk_executor(kitchen_counter_128)', 
'walk_executor(cutting_board_2080)', 'put_executor(food_chicken_2050, cutting_board_2080)', 'walk_ex
ecutor(knifeblock_52)', 'walk_executor(food_chicken_2050)', 'grab_executor(food_chicken_2050)', 'wal
k_executor(cutting_board_2080)', 'put_executor(food_chicken_2050, cutting_board_2080)', 'walk_execut
or(powersocket_48)', 'walk_executor(food_chicken_2050)', 'grab_executor(food_chicken_2050)', 'walk_e
xecutor(cutting_board_2080)', 'put_executor(food_chicken_2050, cutting_board_2080)', 'walk_executor(
oil_2102)', 'walk_executor(food_chicken_2050)', 'grab_executor(food_chicken_2050)', 'walk_executor(c
utting_board_2080)', 'put_executor(food_chicken_2050, cutting_board_2080)', 'walk_executor(clothes_u
nderwear_2022)', 'walk_executor(food_chicken_2050)', 'grab_executor(food_chicken_2050)', 'walk_execu
tor(cutting_board_2080)', 'put_executor(food_chicken_2050, cutting_board_2080)', 'walk_executor(cup_
2006)', 'walk_executor(food_chicken_2050)', 'grab_executor(food_chicken_2050)', 'walk_executor(cutti
ng_board_2080)', 'put_executor(food_chicken_2050, cutting_board_2080)', 'walk_executor(dishwasher_14
3)', 'open_executor(dishwasher_143)', 'walk_executor(food_chicken_2050)', 'grab_executor(food_chicke
n_2050)', 'walk_executor(cutting_board_2080)', 'put_executor(food_chicken_2050, cutting_board_2080)'
, 'walk_executor(knife_2036)', 'grab_executor(knife_2036)', 'walk_executor(food_chicken_2050)', 'cut
_executor(food_chicken_2050)', 'grab_executor(food_chicken_2050)', 'walk_executor(cat_2082)', 'put_e
xecutor(food_chicken_2050, cat_2082)']","Time consume: 284 seconds
Exp_helper query times: 2
Guidance query times: 0
library scale: 23",1,Scene_id: 2
cdl_dataset/dataset/Prepare_breakfast/g1.txt,Slice and toast bread.,"['walk_executor(cupboard_229)', 'open_executor(cupboard_229)']","Time consume: 196 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 23","Keystate: k1 - Requires: 15 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Prepare_breakfast/g2.txt,Syntax Error,[],"Time consume: 27 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 23","Keystate: k1 - Requires: 16 steps
Action Completion Rate: No actions required",Scene_id: 1
cdl_dataset/dataset/Prepare_a_reading_space/g5.txt,"Find my spectacles and put it on the coffe table in home office. Then find the book and put it on th
e coffe table in home office.","['walk_executor(desk_193)', 'walk_executor(desk_272)', 'walk_executor(bookshelf_196)', 'open_executo
r(bookshelf_196)', 'walk_executor(bookshelf_124)', 'open_executor(bookshelf_124)', 'walk_executor(bo
okshelf_275)', 'walk_executor(keyboard_278)', 'walk_executor(kitchen_counter_122)', 'walk_executor(s
pectacles_2153)', 'grab_executor(spectacles_2153)', 'walk_executor(table_270)', 'put_executor(specta
cles_2153, table_270)', 'walk_executor(book_2136)', 'grab_executor(book_2136)', 'walk_executor(table
_270)', 'put_executor(book_2136, table_270)']","Time consume: 38 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 24",1,Scene_id: 1
cdl_dataset/dataset/Change_TV_channel/g3.txt,"Sitting on the couch, then turn on the TV with the remote control.","['walk_executor(couch_198)', 'sit_executor(couch_198)', 'walk_executor(television_281) (Failed)', 's
tandup_executor(char)', 'walk_executor(tvstand_116)', 'walk_executor(couch_269)', 'walk_executor(rem
ote_control_2124)', 'grab_executor(remote_control_2124)', 'walk_executor(television_281)', 'switchon
_executor(television_281)', 'walk_executor(couch_198)', 'sit_executor(couch_198)']","Time consume: 58 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 24","Keystate: k1 - Requires: 0 steps
Action Completion Rate: 0.0",Scene_id: 1
cdl_dataset/dataset/Vacuum_the_living_room/g1.txt,Vacuum the floor.,"['walk_executor(closetdrawer_150)', 'walk_executor(closetdrawer_119)', 'walk_executor(closetdrawer_1
58)', 'walk_executor(closetdrawer_116)', 'walk_executor(closetdrawer_118)', 'walk_executor(closetdra
wer_117)', 'walk_executor(home_office_319)', 'walk_executor(vacuum_cleaner_2070)', 'plugin_executor(
vacuum_cleaner_2070)', 'switchon_executor(vacuum_cleaner_2070)', 'switchoff_executor(vacuum_cleaner_
2070)', 'plugout_executor(vacuum_cleaner_2070)']","Time consume: 41 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 24","Keystate: k1 - Requires: 3 steps
Action Completion Rate: 0.0",Scene_id: 0
cdl_dataset/dataset/Write_an_email/g1.txt,Turn on the computer in home office.,"['walk_executor(computer_2110)', 'switchon_executor(computer_2110)']","Time consume: 14 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 24","Keystate: k1 - Requires: 0 steps
Action Completion Rate: 0.0",Scene_id: 2
cdl_dataset/dataset/Vacuum_the_living_room/g1.txt,Syntax Error,"['walk_executor(washing_machine_2041)', 'open_executor(washing_machine_2041)', 'walk_executor(kitche
n_counter_132)', 'walk_executor(fridge_140)', 'switchoff_executor(fridge_140)', 'open_executor(fridg
e_140)', 'walk_executor(cupboard_131)', 'open_executor(cupboard_131)', 'walk_executor(kitchen_counte
r_128)', 'walk_executor(ironing_board_2099)', 'walk_executor(couch_192)', 'walk_executor(vacuum_clea
ner_2094)', 'plugin_executor(vacuum_cleaner_2094)', 'switchon_executor(vacuum_cleaner_2094)', 'walk_
executor(floor_12)', 'wash_executor(floor_12)', 'walk_executor(vacuum_cleaner_2094)', 'switchoff_exe
cutor(vacuum_cleaner_2094)', 'plugout_executor(vacuum_cleaner_2094)', 'plugin_executor(vacuum_cleane
r_2094)', 'switchon_executor(vacuum_cleaner_2094)', 'walk_executor(floor_13)', 'wash_executor(floor_
13)', 'walk_executor(vacuum_cleaner_2094)', 'grab_executor(vacuum_cleaner_2094)', 'walk_executor(flo
or_12)', 'put_executor(vacuum_cleaner_2094, floor_12)']","Time consume: 297 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 24","Keystate: k1 - Requires: 1 steps
Action Completion Rate: 0.0",Scene_id: 2
cdl_dataset/dataset/Drink/g5.txt,Use pot to boil some water.,"['walk_executor(kitchen_counter_230)', 'walk_executor(pot_2069)', 'grab_executor(pot_2069)', 'walk_e
xecutor(faucet_43)', 'switchon_executor(faucet_43)', 'switchoff_executor(faucet_43)', 'walk_executor
(stove_2065)', 'put_executor(pot_2069, stove_2065)', 'switchon_executor(stove_2065)']","Time consume: 15 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 25",1,Scene_id: 0
cdl_dataset/dataset/make_up_bed/g3.txt,Prepare a cup of water on the nightstand.,"['walk_executor(nightstand_195)', 'open_executor(nightstand_195)', 'walk_executor(nightstand_192)', 
'walk_executor(cupboard_117)', 'walk_executor(cupboard_118)', 'open_executor(cupboard_118)', 'walk_e
xecutor(kitchen_counter_119)', 'walk_executor(kitchen_counter_122)', 'walk_executor(table_114)', 'wa
lk_executor(cup_2132)', 'grab_executor(cup_2132)', 'walk_executor(faucet_20)', 'switchon_executor(fa
ucet_20)', 'switchoff_executor(faucet_20)', 'walk_executor(nightstand_192)', 'put_executor(cup_2132,
 nightstand_192)']","Time consume: 39 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 26",1,Scene_id: 1
cdl_dataset/dataset/Prepare_breakfast/g3.txt,Boil egg.,"['walk_executor(kitchen_counter_230)', 'walk_executor(fridge_289)', 'switchoff_executor(fridge_289)'
, 'open_executor(fridge_289)', 'walk_executor(pot_2069)', 'open_executor(pot_2069)', 'walk_executor(
food_egg_2020)', 'grab_executor(food_egg_2020)', 'walk_executor(pot_2069)', 'putin_executor(food_egg
_2020, pot_2069)', 'grab_executor(pot_2069)', 'walk_executor(faucet_43)', 'switchon_executor(faucet_
43)', 'switchoff_executor(faucet_43)', 'walk_executor(stove_2065)', 'put_executor(pot_2069, stove_20
65)', 'switchon_executor(stove_2065)']","Time consume: 22 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 27",1,Scene_id: 0
cdl_dataset/dataset/Listen_to_music/g2.txt,Syntax Error,"['walk_executor(tvstand_186)', 'walk_executor(tvstand_135)', 'walk_executor(dvd_player_2085)', 'plug
in_executor(dvd_player_2085)', 'switchon_executor(dvd_player_2085)', 'walk_executor(remote_control_2
081)', 'grab_executor(remote_control_2081)', 'walk_executor(dvd_player_2085)', 'put_executor(remote_
control_2081, dvd_player_2085)', 'grab_executor(remote_control_2081)', 'walk_executor(dvd_player_200
0)', 'put_executor(remote_control_2081, dvd_player_2000)', 'plugin_executor(dvd_player_2000) (Failed
)']","Time consume: 225 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 27","Keystate: k1 - Requires: 0 steps
Action Completion Rate: 0.0",Scene_id: 2
cdl_dataset/dataset/Write_an_email/g2.txt,Syntax Error,[],"Time consume: 70 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 27","Keystate: k1 - Requires: 2 steps
Action Completion Rate: 0.0",Scene_id: 2
cdl_dataset/dataset/Wash_windows/g2.txt,Wipe all the windows in the house by towel.,"['walk_executor(washing_machine_2079)', 'open_executor(washing_machine_2079)', 'walk_executor(shower
_16)', 'walk_executor(bathroom_counter_18)', 'walk_executor(window_2156)', 'open_executor(window_215
6)', 'walk_executor(mat_32)', 'walk_executor(bathroom_cabinet_17)', 'open_executor(bathroom_cabinet_
17)', 'walk_executor(drawing_33)', 'walk_executor(towel_2128)', 'grab_executor(towel_2128)', 'walk_e
xecutor(window_2156)', 'wipe_executor(window_2156)', 'walk_executor(window_191)', 'wipe_executor(win
dow_191)', 'walk_executor(window_310)', 'wipe_executor(window_310)']","Time consume: 36 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 28",1,Scene_id: 1
cdl_dataset/dataset/Wash_dishes_with_dishwasher/g3.txt,Wash the bowls and plates with dishwasher. And wash forks by hand.,"['walk_executor(dishwasher_1001)', 'open_executor(dishwasher_1001)', 'walk_executor(kitchen_counter_
230)', 'walk_executor(cupboard_229)', 'open_executor(cupboard_229)', 'walk_executor(wallshelf_234)',
 'walk_executor(wallshelf_235)', 'walk_executor(closetdrawer_150)', 'walk_executor(table_226)', 'wal
k_executor(bowl_2071)', 'grab_executor(bowl_2071)', 'walk_executor(dishwasher_1001)', 'putin_executo
r(bowl_2071, dishwasher_1001)', 'walk_executor(bowl_2072)', 'grab_executor(bowl_2072)', 'walk_execut
or(dishwasher_1001)', 'putin_executor(bowl_2072, dishwasher_1001)', 'walk_executor(table_226)', 'wal
k_executor(doorjamb_165)', 'walk_executor(phone_247)', 'walk_executor(coffee_table_2068)', 'walk_exe
cutor(table_107)', 'walk_executor(sink_231)', 'walk_executor(plate_1000)', 'grab_executor(plate_1000
)', 'walk_executor(dishwasher_1001)', 'putin_executor(plate_1000, dishwasher_1001)', 'close_executor
(dishwasher_1001)', 'switchon_executor(dishwasher_1001)', 'walk_executor(fork_2080)', 'grab_executor
(fork_2080)', 'walk_executor(sink_42)', 'putin_executor(fork_2080, sink_42)', 'walk_executor(fork_20
80)', 'wash_executor(fork_2080)', 'walk_executor(fork_2081)', 'grab_executor(fork_2081)', 'walk_exec
utor(sink_42)', 'putin_executor(fork_2081, sink_42)', 'walk_executor(fork_2081)', 'wash_executor(for
k_2081)']","Time consume: 82 seconds
Exp_helper query times: 2
Guidance query times: 0
library scale: 29",1,Scene_id: 0
cdl_dataset/dataset/Cook_some_food/g4.txt,"Wash all the vegetables, then put them in a pot and boil them on the stove. Then store the whole pot
 in the fridge.","['walk_executor(kitchen_counter_132)', 'walk_executor(cupboard_131)', 'open_executor(cupboard_131)',
 'walk_executor(cupboard_130)', 'walk_executor(fridge_140)', 'switchoff_executor(fridge_140)', 'open
_executor(fridge_140)', 'grab_executor(food_vegetable_2072)', 'walk_executor(sink_133)', 'putin_exec
utor(food_vegetable_2072, sink_133)', 'walk_executor(food_vegetable_2072)', 'wash_executor(food_vege
table_2072)', 'walk_executor(pot_54)', 'open_executor(pot_54)', 'walk_executor(food_vegetable_2072)'
, 'wash_executor(food_vegetable_2072)', 'walk_executor(stove_2090)', 'open_executor(stove_2090)', 'w
alk_executor(food_vegetable_2072)', 'wash_executor(food_vegetable_2072)', 'walk_executor(pot_2093)',
 'open_executor(pot_2093)', 'walk_executor(food_vegetable_2072)', 'grab_executor(food_vegetable_2072
)', 'walk_executor(pot_2093)', 'putin_executor(food_vegetable_2072, pot_2093)', 'grab_executor(pot_2
093)', 'walk_executor(faucet_134)', 'switchoff_executor(faucet_134)', 'walk_executor(stove_2090)', '
put_executor(pot_2093, stove_2090)', 'close_executor(stove_2090)', 'switchon_executor(stove_2090)', 
'walk_executor(pot_2093)', 'grab_executor(pot_2093)', 'walk_executor(fridge_140)', 'putin_executor(p
ot_2093, fridge_140)', 'close_executor(fridge_140)']","Time consume: 153 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 29","Keystate: k1 - Requires: 0 steps
Keystate: k2 - Requires: 11 steps
Keystate: k3 - Requires: 0 steps
Action Completion Rate: 0.0",Scene_id: 2
cdl_dataset/dataset/Prepare_dinner/g3.txt,Cook bacon.,"['walk_executor(stove_2135)', 'open_executor(stove_2135)', 'walk_executor(kitchen_counter_123)', 'wa
lk_executor(cupboard_117)', 'walk_executor(dishwasher_129)', 'open_executor(dishwasher_129)', 'walk_
executor(fridge_126)', 'switchoff_executor(fridge_126)', 'open_executor(fridge_126)', 'walk_executor
(cupboard_118)', 'open_executor(cupboard_118)', 'walk_executor(kitchen_counter_122)', 'walk_executor
(fryingpan_2154)', 'grab_executor(fryingpan_2154)', 'walk_executor(stove_2135)', 'putin_executor(fry
ingpan_2154, stove_2135)', 'close_executor(stove_2135)', 'switchon_executor(stove_2135)', 'walk_exec
utor(food_bacon_2082)', 'grab_executor(food_bacon_2082)', 'walk_executor(fryingpan_2154)', 'putin_ex
ecutor(food_bacon_2082, fryingpan_2154)']","Time consume: 46 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 29","Keystate: k1 - Requires: 10 steps
Action Completion Rate: No actions required",Scene_id: 1
cdl_dataset/dataset/make_up_bed/g3.txt,Prepare a cup of water on the nightstand.,"['walk_executor(kitchen_counter_132)', 'walk_executor(cupboard_131)', 'open_executor(cupboard_131)',
 'walk_executor(cupboard_130)', 'walk_executor(nightstand_262)', 'walk_executor(kitchen_counter_128)
', 'walk_executor(kitchen_counter_129)', 'walk_executor(table_123)', 'walk_executor(cup_2087)', 'gra
b_executor(cup_2087)', 'walk_executor(faucet_134)', 'switchoff_executor(faucet_134)', 'walk_executor
(nightstand_262)', 'put_executor(cup_2087, nightstand_262)', 'grab_executor(cup_2087)', 'walk_execut
or(faucet_134)', 'switchon_executor(faucet_134)', 'switchoff_executor(faucet_134)', 'walk_executor(n
ightstand_262)', 'put_executor(cup_2087, nightstand_262)', 'walk_executor(cup_2088)', 'grab_executor
(cup_2088)', 'walk_executor(faucet_134)', 'switchon_executor(faucet_134)', 'switchoff_executor(fauce
t_134)', 'walk_executor(nightstand_262)', 'put_executor(cup_2088, nightstand_262)']","Time consume: 66 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 30",1,Scene_id: 2
cdl_dataset/dataset/Pet_cat/g4.txt,Syntax Error,"['walk_executor(faucet_20)', 'switchon_executor(faucet_20)', 'switchoff_executor(faucet_20)', 'walk_
executor(sink_120)', 'walk_executor(faucet_20)', 'switchon_executor(faucet_20)', 'switchoff_executor
(faucet_20)', 'walk_executor(sink_19)', 'walk_executor(faucet_20)', 'switchon_executor(faucet_20)', 
'switchoff_executor(faucet_20)', 'walk_executor(home_office_241)', 'walk_executor(faucet_20)', 'swit
chon_executor(faucet_20)', 'switchoff_executor(faucet_20)', 'walk_executor(cat_2069)', 'grab_executo
r(cat_2069) (Failed)']","Time consume: 60 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 30","Keystate: k1 - Requires: 4 steps
Action Completion Rate: 0.0",Scene_id: 1
cdl_dataset/dataset/Clean_the_bathroom/g2.txt,Prepare a sink of soapy water in the bathroom.,"['walk_executor(faucet_20)', 'switchon_executor(faucet_20)', 'switchoff_executor(faucet_20)', 'walk_
executor(bathroom_counter_18)', 'walk_executor(bathroom_cabinet_17)', 'open_executor(bathroom_cabine
t_17)', 'walk_executor(cupboard_117)', 'walk_executor(sink_19)', 'walk_executor(soap_2125)', 'grab_e
xecutor(soap_2125)', 'walk_executor(sink_19)', 'putin_executor(soap_2125, sink_19)']","Time consume: 23 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 31",1,Scene_id: 1
cdl_dataset/dataset/Make_coffee/g2.txt,"make a cup of coffee using the coffee maker, then add milk and sugar.","['walk_executor(coffe_maker_130)', 'switchon_executor(coffe_maker_130)', 'walk_executor(cupboard_117
)', 'walk_executor(cupboard_118)', 'open_executor(cupboard_118)', 'walk_executor(kitchen_counter_123
)', 'walk_executor(tray_128)', 'walk_executor(kitchen_counter_119)', 'walk_executor(bowl_2140)', 'wa
lk_executor(table_114)', 'walk_executor(cup_2132)', 'grab_executor(cup_2132)', 'walk_executor(faucet
_20)', 'switchon_executor(faucet_20)', 'switchoff_executor(faucet_20)', 'walk_executor(milk_2115)', 
'grab_executor(milk_2115)', 'walk_executor(cup_2132)', 'putin_executor(milk_2115, cup_2132)', 'walk_
executor(fridge_126)', 'switchoff_executor(fridge_126)', 'open_executor(fridge_126)', 'grab_executor
(food_sugar_2111)', 'putin_executor(food_sugar_2111, cup_2132)', 'walk_executor(coffe_maker_130)', '
switchoff_executor(coffe_maker_130)', 'open_executor(coffe_maker_130)', 'putin_executor(cup_2132, co
ffe_maker_130)', 'close_executor(coffe_maker_130)', 'switchon_executor(coffe_maker_130)']","Time consume: 184 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 31","Keystate: k1 - Requires: 0 steps
Action Completion Rate: No actions required",Scene_id: 1
cdl_dataset/dataset/Change_TV_channel/g2.txt,Syntax Error,"['walk_executor(television_216)', 'switchon_executor(television_216)', 'walk_executor(couch_192)', '
walk_executor(tvstand_135)', 'walk_executor(remote_control_2081)', 'grab_executor(remote_control_208
1)']","Time consume: 401 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 31",Action Completion Rate: 0.0,Scene_id: 2
